judge,year,ad_hoc_this_year,authority,average_unanimity,citations_next_10_years,citations_next_2_years,citations_next_3_years,citations_next_4_years,citations_next_5_years,citations_next_6_years,citations_next_7_years,citations_next_8_years,citations_next_9_years,citations_next_year,current_year,hub,in_degree,lagged_citations_next_10_years,lagged_citations_next_10_years_2,lagged_citations_next_10_years_3,lagged_citations_next_10_years_4,lagged_citations_next_10_years_5,lagged_citations_next_2_years,lagged_citations_next_2_years_2,lagged_citations_next_2_years_3,lagged_citations_next_2_years_4,lagged_citations_next_2_years_5,lagged_citations_next_3_years,lagged_citations_next_3_years_2,lagged_citations_next_3_years_3,lagged_citations_next_3_years_4,lagged_citations_next_3_years_5,lagged_citations_next_4_years,lagged_citations_next_4_years_2,lagged_citations_next_4_years_3,lagged_citations_next_4_years_4,lagged_citations_next_4_years_5,lagged_citations_next_5_years,lagged_citations_next_5_years_2,lagged_citations_next_5_years_3,lagged_citations_next_5_years_4,lagged_citations_next_5_years_5,lagged_citations_next_6_years,lagged_citations_next_6_years_2,lagged_citations_next_6_years_3,lagged_citations_next_6_years_4,lagged_citations_next_6_years_5,lagged_citations_next_7_years,lagged_citations_next_7_years_2,lagged_citations_next_7_years_3,lagged_citations_next_7_years_4,lagged_citations_next_7_years_5,lagged_citations_next_8_years,lagged_citations_next_8_years_2,lagged_citations_next_8_years_3,lagged_citations_next_8_years_4,lagged_citations_next_8_years_5,lagged_citations_next_9_years,lagged_citations_next_9_years_2,lagged_citations_next_9_years_3,lagged_citations_next_9_years_4,lagged_citations_next_9_years_5,lagged_citations_next_year,lagged_citations_next_year_2,lagged_citations_next_year_3,lagged_citations_next_year_4,lagged_citations_next_year_5,member_this_year,network_size,num_votes_this_year,out_degree,seniority,seniority_squared,supported_decisions
j113,1950,False,0.06842070935946375,0.863265306122449,11,2,2,3,5,7,7,7,8,1,1950,0.06842070935946375,0.8888888888888888,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.5,0.0,0,0,0,True,18,4,0.8888888888888888,2,4,7
j39,1950,False,0.06224197422114794,0.8428571428571427,8,3,3,4,5,5,5,6,6,1,1950,0.06224197422114794,0.8888888888888888,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.5,0.0,0,0,0,True,18,4,0.8888888888888888,2,4,7
j83,1950,False,-0.013683606323049618,0.9523809523809524,3,2,2,2,2,2,2,2,2,1,1950,-0.013683606323049618,0.7777777777777778,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0.0,0,0,0,True,18,4,0.7777777777777778,2,4,3
j26,1950,True,0.05014533295146261,1.0,1,1,1,1,1,1,1,1,1,0,1950,0.05014533295146261,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,1,0.6666666666666666,0,0,1
j6,1950,True,0.05014533295146261,1.0,1,1,1,1,1,1,1,1,1,0,1950,0.05014533295146261,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,1,0.6666666666666666,0,0,1
j49,1950,False,0.05966394811320436,0.85,3,0,0,1,2,2,2,2,2,0,1950,0.05966394811320436,0.7777777777777778,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.25,0.0,0,0,0,False,18,0,0.7777777777777778,2,4,4
j11,1950,False,0.04577037110662946,0.8630952380952381,2,0,0,1,1,2,2,2,2,0,1950,0.04577037110662946,0.8333333333333334,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.3333333333333333,0.0,0,0,0,True,18,3,0.8333333333333334,2,4,4
j36,1950,False,0.060727775878260164,1.0,0,0,0,0,0,0,0,0,0,0,1950,0.060727775878260164,0.8333333333333334,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,False,18,0,0.8333333333333334,2,4,1
j12,1951,False,0.05674659555429479,0.862797619047619,13,1,1,2,4,7,8,9,11,1,1951,0.05674659555429479,0.8333333333333334,1.5,0,0,0,0,1.5,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.2,1.0,0.0,0,0,True,18,3,0.8333333333333334,3,9,8
j14,1951,False,0.06509277949248933,0.8577922077922079,15,2,3,4,6,8,9,10,13,2,1951,0.06509277949248933,0.9444444444444444,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.125,0.5,0.0,0,0,True,18,3,0.9444444444444444,3,9,11
j8,1951,False,0.057615813685608495,0.8595238095238096,8,2,3,5,6,6,7,7,8,2,1951,0.057615813685608495,0.8333333333333334,0.5,0,0,0,0,0.25,0.0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.0,0.25,0.0,0,0,True,18,3,0.8333333333333334,3,9,8
j63,1951,False,0.06509277949248934,0.8577922077922079,14,2,3,5,7,8,9,10,13,2,1951,0.06509277949248934,0.9444444444444444,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.125,0.5,0.0,0,0,True,18,3,0.9444444444444444,3,9,11
j93,1951,False,0.06509277949248934,0.8602380952380952,10,2,3,4,6,6,6,7,10,2,1951,0.06509277949248934,0.9444444444444444,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.125,0.5,0.0,0,0,True,18,3,0.9444444444444444,3,9,10
j159,1951,False,0.060233803319596615,0.8657738095238094,13,0,1,2,4,7,8,9,12,0,1951,0.060233803319596615,0.8888888888888888,2.0,0,0,0,0,0.6666666666666666,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.2,0.3333333333333333,0.0,0,0,True,18,3,0.8888888888888888,3,9,8
j155,1951,False,0.06391639863479398,0.8955026455026456,13,1,2,3,5,7,8,9,11,1,1951,0.06391639863479398,0.9444444444444444,1.5,0,0,0,0,1.0,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.16666666666666666,0.6666666666666666,0.0,0,0,True,18,3,0.9444444444444444,3,9,9
j66,1951,False,0.05899460730928597,0.8635714285714287,14,2,2,4,6,8,9,10,13,2,1951,0.05899460730928597,0.8888888888888888,1.5,0,0,0,0,1.0,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.14285714285714285,0.6666666666666666,0.0,0,0,True,18,3,0.8888888888888888,3,9,10
j69,1951,False,0.06509277949248934,0.8577922077922079,14,2,3,4,6,8,9,10,13,2,1951,0.06509277949248934,0.9444444444444444,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.125,0.5,0.0,0,0,True,18,3,0.9444444444444444,3,9,11
j77,1951,False,0.06509277949248934,0.8577922077922079,15,2,3,4,6,8,9,10,13,2,1951,0.06509277949248934,0.9444444444444444,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.125,0.5,0.0,0,0,True,18,3,0.9444444444444444,3,9,11
j113,1951,False,0.0645045890636416,0.8843915343915344,10,1,2,4,6,6,6,7,10,1,1951,0.0645045890636416,0.8888888888888888,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.14285714285714285,0.5,0.0,0,0,True,18,3,0.8888888888888888,3,9,9
j39,1951,False,0.05899460730928596,0.865,7,2,3,4,4,4,5,5,7,2,1951,0.05899460730928596,0.8888888888888888,1.5,0,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.14285714285714285,0.5,0.0,0,0,True,18,3,0.8888888888888888,3,9,10
j83,1951,False,-0.00920249640797928,0.9523809523809524,2,1,1,1,1,1,1,1,2,1,1951,-0.00920249640797928,0.7777777777777778,2.0,0,0,0,0,2.0,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.3333333333333333,1.0,0.0,0,0,False,18,0,0.7777777777777778,3,9,3
j26,1951,True,0.05403035504674215,1.0,1,1,1,1,1,1,1,1,1,1,1951,0.05403035504674215,0.7777777777777778,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,False,18,1,0.7777777777777778,1,1,2
j6,1951,True,0.05403035504674215,1.0,1,1,1,1,1,1,1,1,1,1,1951,0.05403035504674215,0.7777777777777778,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,False,18,1,0.7777777777777778,1,1,2
j49,1951,False,0.054558890046779544,0.85,3,0,1,2,2,2,2,2,3,0,1951,0.054558890046779544,0.7777777777777778,0.5,0,0,0,0,0.25,0.0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.0,0.25,0.0,0,0,False,18,0,0.7777777777777778,3,9,4
j11,1951,False,0.04310303671706144,0.8630952380952381,2,0,1,1,2,2,2,2,2,0,1951,0.04310303671706144,0.8333333333333334,0.5,0,0,0,0,0.3333333333333333,0.0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.0,0.3333333333333333,0.0,0,0,False,18,0,0.8333333333333334,3,9,4
j36,1951,False,0.05700954721169994,1.0,0,0,0,0,0,0,0,0,0,0,1951,0.05700954721169994,0.8333333333333334,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,False,18,0,0.8333333333333334,3,9,1
j28,1952,False,-0.010117841624547472,0.6666666666666666,2,0,1,2,2,2,2,2,2,0,1952,-0.010117841624547472,0.5652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,23,3,0.5652173913043478,0,0,1
j12,1952,False,0.05662362959331486,0.8261355311355312,16,0,1,3,6,7,8,10,12,0,1952,0.05662362959331486,0.8695652173913043,2.0,0,0,0,0,0.4,1.0,0,0,0,2.0,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.125,0.2,1.0,0.0,0,True,23,3,0.8695652173913043,4,16,10
j14,1952,False,0.06514168319819232,0.8280296626450473,17,1,2,4,6,7,8,11,13,0,1952,0.06514168319819232,0.9565217391304348,2.5,0,0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.18181818181818182,0.125,0.5,0.0,0,True,23,3,0.9565217391304348,4,16,13
j8,1952,False,0.04838935916132003,0.8380952380952382,8,1,3,4,4,5,5,6,6,0,1952,0.04838935916132003,0.8695652173913043,1.5,0,0,0,0,0.3333333333333333,0.5,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.25,0.0,0.25,0.0,0,True,23,2,0.8695652173913043,4,16,9
j10,1952,False,0.03238130233272005,0.6651126651126651,10,0,1,2,4,4,5,6,8,0,1952,0.03238130233272005,0.5217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,23,3,0.5217391304347826,0,0,3
j63,1952,False,0.06461367074902474,0.8303606649760495,16,1,3,5,6,7,8,11,12,0,1952,0.06461367074902474,0.9130434782608695,2.5,0,0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.18181818181818182,0.125,0.5,0.0,0,True,23,2,0.9130434782608695,4,16,13
j93,1952,False,0.0617552237620778,0.8398858717040536,12,1,2,4,4,4,5,8,8,0,1952,0.0617552237620778,0.8695652173913043,2.5,0,0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.2,0.125,0.5,0.0,0,True,23,2,0.8695652173913043,4,16,11
j159,1952,False,0.057965423047801945,0.8254861804861806,15,1,2,4,7,8,9,12,13,0,1952,0.057965423047801945,0.9565217391304348,2.0,0,0,0,0,0.2,1.0,0,0,0,0.6666666666666666,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.0,0.2,0.3333333333333333,0.0,0,True,23,3,0.9565217391304348,4,16,10
j155,1952,False,0.0635235606820898,0.8562271062271063,16,1,2,4,6,7,8,10,12,0,1952,0.0635235606820898,0.9130434782608695,2.0,0,0,0,0,0.3333333333333333,1.0,0,0,0,1.3333333333333333,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.1111111111111111,0.16666666666666666,0.6666666666666666,0.0,0,True,23,2,0.9130434782608695,4,16,11
j112,1952,False,-0.002502356948019759,0.6666666666666666,2,0,1,2,2,2,2,2,2,0,1952,-0.002502356948019759,0.5217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,23,2,0.5217391304347826,0,0,1
j66,1952,False,0.051461335538864436,0.8456709956709958,15,0,2,4,6,7,8,11,12,0,1952,0.051461335538864436,0.9130434782608695,2.5,0,0,0,0,0.42857142857142855,1.0,0,0,0,1.6666666666666667,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.2,0.14285714285714285,0.6666666666666666,0.0,0,True,23,3,0.9130434782608695,4,16,11
j69,1952,False,0.06514168319819241,0.8280296626450473,16,1,2,4,6,7,8,11,12,0,1952,0.06514168319819241,0.9565217391304348,2.5,0,0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.18181818181818182,0.125,0.5,0.0,0,True,23,3,0.9565217391304348,4,16,13
j77,1952,False,0.06514168319819241,0.8280296626450473,18,1,2,4,6,7,8,11,13,0,1952,0.06514168319819241,0.9565217391304348,2.5,0,0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.18181818181818182,0.125,0.5,0.0,0,True,23,3,0.9565217391304348,4,16,13
j113,1952,False,0.06088952361762221,0.8420503738685557,12,1,3,5,5,5,6,9,9,0,1952,0.06088952361762221,0.8695652173913043,2.0,0,0,0,0,0.2857142857142857,1.0,0,0,0,1.0,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.1111111111111111,0.14285714285714285,0.5,0.0,0,True,23,3,0.8695652173913043,4,16,11
j132,1952,True,0.003363191335531329,0.6666666666666666,3,0,1,2,2,2,2,2,3,0,1952,0.003363191335531329,0.6086956521739131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23,1,0.6086956521739131,0,0,1
j39,1952,False,0.05542994295487269,0.865,8,1,2,2,2,3,3,5,5,0,1952,0.05542994295487269,0.6956521739130435,2.5,0,0,0,0,0.42857142857142855,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.2,0.14285714285714285,0.5,0.0,0,False,23,0,0.6956521739130435,4,16,10
j120,1952,True,0.021468372648133758,0.6923076923076923,2,0,0,0,1,1,1,1,2,0,1952,0.021468372648133758,0.5217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23,1,0.5217391304347826,0,0,1
j83,1952,False,-0.008667174951482136,0.9523809523809524,2,0,0,0,0,0,0,1,1,0,1952,-0.008667174951482136,0.6086956521739131,3.0,0,0,0,0,0.6666666666666666,1.0,0,0,0,3.0,0.0,0,0,0,3.0,0,0,0,0,3.0,0,0,0,0,3.0,0,0,0,0,3.0,0,0,0,0,3.0,0,0,0,0,3.0,0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0.0,0,False,23,0,0.6086956521739131,4,16,3
j26,1952,False,0.050887400123795785,1.0,0,0,0,0,0,0,0,0,0,0,1952,0.050887400123795785,0.6086956521739131,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.5,0.0,0,0,0,False,23,0,0.6086956521739131,2,4,2
j6,1952,False,0.050887400123795785,1.0,0,0,0,0,0,0,0,0,0,0,1952,0.050887400123795785,0.6086956521739131,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.5,0.0,0,0,0,False,23,0,0.6086956521739131,2,4,2
j49,1952,False,0.05121182982125337,0.85,4,1,2,2,2,2,2,3,3,0,1952,0.05121182982125337,0.6086956521739131,0.5,0,0,0,0,0.0,0.5,0,0,0,0.25,0.0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.0,0.0,0.25,0.0,0,False,23,0,0.6086956521739131,4,16,4
j11,1952,False,0.04132853279424598,0.8630952380952381,3,1,1,2,2,2,2,2,2,0,1952,0.04132853279424598,0.6521739130434783,0.5,0,0,0,0,0.0,0.5,0,0,0,0.3333333333333333,0.0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,False,23,0,0.6521739130434783,4,16,4
j36,1952,False,0.05368262564300785,1.0,0,0,0,0,0,0,0,0,0,0,1952,0.05368262564300785,0.6521739130434783,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23,0,0.6521739130434783,4,16,1
j28,1953,False,0.012172233438270777,0.8888888888888888,2,1,2,2,2,2,2,2,2,0,1953,0.012172233438270777,0.6086956521739131,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,True,23,2,0.6086956521739131,1,1,3
j12,1953,False,0.05778027193539796,0.8551129426129428,18,1,3,6,7,8,10,12,16,0,1953,0.05778027193539796,0.9130434782608695,2.0,0,0,0,0,0.125,1.5,0.0,0,0,0.4,1.0,0,0,0,2.0,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.0,0.125,0.2,1.0,0.0,True,23,2,0.9130434782608695,5,25,12
j14,1953,False,0.05719475256899394,0.850959040959041,19,2,4,6,7,8,11,13,17,1,1953,0.05719475256899394,0.9130434782608695,2.5,0,0,0,0,0.18181818181818182,0.75,0.0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.0,0.18181818181818182,0.125,0.5,0.0,True,23,2,0.9130434782608695,5,25,15
j8,1953,False,0.053348362671831066,0.8675324675324675,9,3,4,4,5,5,6,6,8,1,1953,0.053348362671831066,0.9565217391304348,1.5,0,0,0,0,0.25,0.25,0.0,0,0,0.3333333333333333,0.5,0,0,0,0.75,0.0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0.0,0.25,0.0,0.25,0.0,True,23,2,0.9565217391304348,5,25,11
j10,1953,False,0.04451041992401802,0.7990675990675989,10,1,2,4,4,5,6,8,10,0,1953,0.04451041992401802,0.6521739130434783,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,True,23,2,0.6521739130434783,1,1,5
j63,1953,False,0.06146347882303439,0.852979242979243,17,3,5,6,7,8,11,12,16,1,1953,0.06146347882303439,0.9565217391304348,2.5,0,0,0,0,0.18181818181818182,0.75,0.0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.0,0.18181818181818182,0.125,0.5,0.0,True,23,2,0.9565217391304348,5,25,15
j93,1953,False,0.05689072201699034,0.8645188145188146,13,2,4,4,4,5,8,8,12,1,1953,0.05689072201699034,0.8260869565217391,2.5,0,0,0,0,0.2,0.75,0.0,0,0,0.375,1.0,0,0,0,1.25,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.0,0.2,0.125,0.5,0.0,True,23,2,0.8260869565217391,5,25,13
j159,1953,False,0.04981963373743101,0.8413510731692551,17,2,4,7,8,9,12,13,15,1,1953,0.04981963373743101,0.9130434782608695,2.0,0,0,0,0,0.0,0.6666666666666666,0.0,0,0,0.2,1.0,0,0,0,0.6666666666666666,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.2,0.3333333333333333,0.0,True,23,1,0.9130434782608695,5,25,11
j155,1953,False,0.060548708961443896,0.8783460129613976,17,2,4,6,7,8,10,12,16,1,1953,0.060548708961443896,0.9565217391304348,2.0,0,0,0,0,0.1111111111111111,1.0,0.0,0,0,0.3333333333333333,1.0,0,0,0,1.3333333333333333,0.0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0.0,0.1111111111111111,0.16666666666666666,0.6666666666666666,0.0,True,23,2,0.9565217391304348,5,25,13
j112,1953,False,0.009768617240125774,0.8333333333333333,2,1,2,2,2,2,2,2,2,0,1953,0.009768617240125774,0.6086956521739131,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,True,23,1,0.6086956521739131,1,1,2
j66,1953,False,0.05449437290356958,0.8694139194139195,17,2,4,6,7,8,11,12,15,0,1953,0.05449437290356958,0.9130434782608695,2.5,0,0,0,0,0.2,1.0,0.0,0,0,0.42857142857142855,1.0,0,0,0,1.6666666666666667,0.0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0.0,0.2,0.14285714285714285,0.6666666666666666,0.0,True,23,2,0.9130434782608695,5,25,13
